root_norm	stem	form_tag	frame_signature	instance_count	sample_refs	object_status_profile	prep_profile	object_root_profile	prep_object_root_profile	surah_count
ع ج ل	ستعجل	IV	obj=none_absolute|prep=بـ|clause=no|cognate=no	4	10:51:12;26:204:4;37:176:4;51:14:7	none_absolute:4	بـ:4		ع ذ ب:2	4
ع ج ل	ستعجل	IV	obj=none_absolute|prep=لـ|clause=no|cognate=no	1	46:35:12	none_absolute:1	لـ:1			1
ع ج ل	ستعجل	IV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	1	42:18:1	none_intransitive:1	بـ:1			1
ع ج ل	ستعجل	IV	obj=none_intransitive|prep=لـ;بـ|clause=no|cognate=no	1	27:46:5	none_intransitive:1	لـ:1;بـ:1		س و أ:1	1
ع ج ل	عجل	CV	obj=explicit|prep=لـ|clause=no|cognate=no	1	38:16:4	explicit:1	لـ:1	ق ط ط:1		1
ع ج ل	عجل	IV	obj=explicit|prep=لـ|clause=no|cognate=no	1	10:11:3	explicit:1	لـ:1	ش ر ي:1	أ ن س:1	1
ع ج ل	عجل	IV	obj=none_intransitive|prep=بـ;مِن|clause=no|cognate=no	1	20:114:8	none_intransitive:1	بـ:1;مِن:1		ق ر ء:1;ق ب ل:1	1
ع ج ل	عجل	IV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	1	75:16:6	none_intransitive:1	بـ:1			1
ع ج ل	عجل	IV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	1	19:84:3	none_intransitive:1	عَلَى:1			1
ع ج ل	عجل	IV	obj=none_intransitive|prep=فِي|clause=no|cognate=no	1	2:203:9	none_intransitive:1	فِي:1		ي و م:1	1
ع ج ل	عجل	PV	obj=explicit|prep=-|clause=no|cognate=no	1	7:150:14	explicit:1		أ م ر:1		1
ع ج ل	عجل	PV	obj=explicit|prep=لـ;فِي;لـ|clause=no|cognate=no	1	17:18:5	explicit:1	لـ:2;فِي:1			1
ع ج ل	عجل	PV	obj=explicit|prep=لـ|clause=no|cognate=no	2	18:58:12;48:20:7	explicit:2	لـ:2	ع ذ ب:1		2
ع ج ل	عجلك	PV	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	1	20:84:7	none_intransitive:1	إِلَى:1			1
ع د د	أعد	CV	obj=explicit|prep=لـ|clause=no|cognate=no	1	8:60:2	explicit:1	لـ:1			1
ع د د	أعد	PV	obj=explicit|prep=لـ|clause=no|cognate=no	15	4:93:18;4:102:81;9:46:6;9:89:1;9:100:20;33:8:7;33:29:14;33:35:44;33:44:6;33:57:14	explicit:15	لـ:15	ع ذ ب:7;أ ج ر:3;ج ن ن:2;ع د د:1;غ ف ر:1;س ع ر:1;ج ه ن م:1	ك ف ر:2;ح س ن:1	7
ع د د	أعد	PV_PASS	obj=none_passive|prep=لـ|clause=no|cognate=no	4	2:24:16;3:131:5;3:133:13;57:21:14	none_passive:4	لـ:4		ك ف ر:2;و ق ي:1;ل ل ذ:1	3
ع د د	اعتد	PV	obj=both|prep=لـ|clause=no|cognate=no	1	18:102:12	both:1	لـ:1	ج ه ن م:1;ن ز ل:1	ك ف ر:1	1
ع د د	اعتد	PV	obj=explicit|prep=لـ|clause=no|cognate=no	5	4:18:25;17:10:7;18:29:19;48:13:11;76:4:2	explicit:5	لـ:5	ع ذ ب:2;ن و ر:1;س ع ر:1;س ل س ل:1	ك ف ر:2;ظ ل م:1	5
ع د د	اعتد	PV	obj=none_intransitive|prep=عَلَى;بـ|clause=no|cognate=no	1	2:194:14	none_intransitive:1	عَلَى:1;بـ:1		م ث ل:1	1
ع د د	اعتد	PV	obj=none_intransitive|prep=فِي|clause=no|cognate=no	1	2:65:6	none_intransitive:1	فِي:1		س ب ت:1	1
ع د د	تعد	IV	obj=explicit|prep=-|clause=no|cognate=no	3	2:229:49;4:14:8;65:1:37	explicit:3		ح د د:3		3
ع د د	عد	CV	obj=clitic|prep=-|clause=no|cognate=no	1	17:64:20	clitic:1				1
ع د د	عد	IV	obj=both|prep=-|clause=no|cognate=no	9	2:268:2;2:268:10;4:120:6;7:70:17;10:46:6;11:32:13;17:64:23;23:95:7;35:40:30	both:9		غ ر ر:3;ف ق ر:1;غ ف ر:1;ل ل ذ:1;ب ع ض:1		8
ع د د	عد	IV	obj=both|prep=-|clause=yes|cognate=no	3	8:7:3;23:35:1;46:17:8	both:3		أ ح د:1		3
ع د د	عد	IV	obj=clitic|prep=-|clause=no|cognate=no	7	4:120:1;7:77:16;13:40:7;20:86:12;40:28:37;40:77:12;46:22:11	clitic:7				6
ع د د	عد	IV	obj=clitic|prep=مِن|clause=no|cognate=no	1	38:62:9	clitic:1	مِن:1		ش ر ر:1	1
ع د د	عد	IV	obj=explicit|prep=-|clause=no|cognate=no	4	14:34:9;16:18:3;22:47:19;32:5:17	explicit:4		ن ع م:2		4
ع د د	عد	IV	obj=none_absolute|prep=لـ|clause=no|cognate=no	1	19:84:6	none_absolute:1	لـ:1			1
ع د د	عد	IV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	1	18:28:16	none_intransitive:1	عَن:1			1
ع د د	عد	PV	obj=both|prep=-|clause=no|cognate=no	1	33:12:12	both:1		غ ر ر:1		1
ع د د	عد	PV	obj=clitic|prep=-|clause=no|cognate=no	3	7:44:12;19:94:5;33:22:10	clitic:3				3
ع د د	عد	PV	obj=explicit|prep=-|clause=no|cognate=no	1	23:83:4	explicit:1				1
ع د د	عد	PV	obj=explicit|prep=مِن|clause=no|cognate=no	1	27:68:4	explicit:1	مِن:1		ق ب ل:1	1
ع د د	عد	PV	obj=none_absolute|prep=-|clause=no|cognate=no	2	17:8:7;17:8:8	none_absolute:2				1
ع د د	عدد	PV	obj=clitic|prep=-|clause=no|cognate=no	1	104:2:5	clitic:1				1
ع د ل	عدل	CV	obj=none_absolute|prep=-|clause=no|cognate=no	1	6:152:30	none_absolute:1				1
ع د ل	عدل	CV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	5:8:20	none_intransitive:1				1
ع د ل	عدل	IV	obj=explicit|prep=-|clause=no|cognate=no	1	6:70:34	explicit:1		ك ل ل:1		1
ع د ل	عدل	IV	obj=none_absolute|prep=-|clause=no|cognate=no	2	4:3:24;27:60:30	none_absolute:2				2
ع د ل	عدل	IV	obj=none_absolute|prep=بـ|clause=no|cognate=no	1	6:150:35	none_absolute:1	بـ:1		ر ب ب:1	1
ع د ل	عدل	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	5	4:129:5;4:135:35;5:8:19;6:1:19;42:15:27	none_intransitive:5				4
ع د ل	عدل	IV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	2	7:159:11;7:181:10	none_intransitive:2	بـ:2			1
ع د ل	عدل	PV	obj=clitic|prep=-|clause=no|cognate=no	1	82:7:6	clitic:1				1
ع د و	اعتدى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	2:178:45	none_absolute:1				1
ع د و	اعتدى	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	5:94:25	none_intransitive:1				1
ع د و	اعتدى	PV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	2	2:194:11;2:194:19	none_intransitive:2	عَلَى:2			1
ع د و	اعتدي	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	5:107:28	none_intransitive:1				1
ع د و	عادي	PV	obj=explicit|prep=-|clause=no|cognate=no	1	60:7:9	explicit:1		ل ل ذ:1		1
ع د و	عدو	IV	obj=none_absolute|prep=فِي|clause=no|cognate=no	1	4:154:19	none_absolute:1	فِي:1		س ب ت:1	1
ع د و	عدو	IV	obj=none_intransitive|prep=فِي|clause=no|cognate=no	1	7:163:10	none_intransitive:1	فِي:1		س ب ت:1	1
ع ذ ب	عذب	IV	obj=both|prep=-|clause=no|cognate=no	1	5:115:16	both:1		أ ح د:1		1
ع ذ ب	عذب	IV	obj=clitic|prep=-|clause=no|cognate=no	17	3:128:10;4:173:22;5:115:13;5:118:2;8:33:6;8:34:6;9:39:3;9:101:18;9:106:8;17:54:11	clitic:17				11
ع ذ ب	عذب	IV	obj=clitic|prep=بـ;فِي|clause=no|cognate=no	2	9:55:12;9:85:11	clitic:2	بـ:2;فِي:2		ح ي ي:1;د ن و:1	1
ع ذ ب	عذب	IV	obj=clitic|prep=بـ|clause=no|cognate=no	2	9:14:2;58:8:37	clitic:2	بـ:2		ي د ي:1	2
ع ذ ب	عذب	IV	obj=clitic|prep=فِي;فِي|clause=no|cognate=no	2	3:56:6;9:74:43	clitic:2	فِي:4		د ن و:2;أ خ ر:2	2
ع ذ ب	عذب	IV	obj=clitic|prep=لـ;بـ|clause=no|cognate=no	1	5:18:14	clitic:1	لـ:1;بـ:1		ذ ن ب:1	1
ع ذ ب	عذب	IV	obj=explicit|prep=-|clause=no|cognate=no	9	2:284:27;3:129:16;5:18:27;5:40:10;29:21:1;33:24:8;33:73:2;48:6:2;48:14:13	explicit:9		م ن ن:6;ن ف ق:4;ش ر ك:2		6
ع ذ ب	عذب	IV	obj=explicit|prep=بـ|clause=yes|cognate=no	1	9:66:12	explicit:1	بـ:1	ط و ف:1		1
ع ذ ب	عذب	IV	obj=none_absolute|prep=-|clause=no|cognate=no	2	18:86:21;89:25:4	none_absolute:2				2
ع ذ ب	عذب	PV	obj=clitic|prep=-|clause=no|cognate=no	1	65:8:17	clitic:1				1
ع ذ ب	عذب	PV	obj=clitic|prep=فِي|clause=no|cognate=no	1	59:3:9	clitic:1	فِي:1		د ن و:1	1
ع ذ ب	عذب	PV	obj=explicit|prep=-|clause=no|cognate=no	2	9:26:16;48:25:43	explicit:2		ل ل ذ:2		2
ع ذ ر	عتذر	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	4	9:66:2;9:94:8;66:7:6;77:36:7	none_intransitive:4				3
ع ذ ر	عتذر	IV	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	1	9:94:1	none_intransitive:1	إِلَى:1			1
ع ر ج	عرج	IV	obj=none_intransitive|prep=إِلَى;فِي|clause=no|cognate=no	2	32:5:8;70:4:1	none_intransitive:2	إِلَى:2;فِي:2		ي و م:2	2
ع ر ج	عرج	IV	obj=none_intransitive|prep=فِي|clause=no|cognate=no	3	15:14:11;34:2:17;57:4:30	none_intransitive:3	فِي:3			3
ع ر ش	عرش	IV	obj=explicit|prep=-|clause=no|cognate=no	2	7:137:36;16:68:16	explicit:2				2
ع ر ض	أعرض	CV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	8	4:63:9;4:81:21;6:68:9;6:106:12;7:199:8;15:94:7;32:30:2;53:29:2	none_intransitive:8	عَن:8		ش ر ك:2;ج ه ل:1;م ن ن:1	6
ع ر ض	أعرض	PV	obj=none_absolute|prep=عَن|clause=no|cognate=no	1	20:124:3	none_absolute:1	عَن:1		ذ ك ر:1	1
ع ر ض	أعرض	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	7	17:67:17;17:83:6;34:16:2;41:4:5;41:13:3;41:51:6;42:48:3	none_intransitive:7				4
ع ر ض	أعرض	PV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	7	4:16:13;9:95:12;18:57:10;20:100:2;28:55:5;32:22:10;66:3:20	none_intransitive:7	عَن:7		ب ع ض:1	7
ع ر ض	عرض	CV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	3	5:42:13;11:76:3;12:29:2	none_intransitive:3	عَن:3			3
ع ر ض	عرض	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	4:135:40;54:2:5	none_intransitive:2				2
ع ر ض	عرض	IV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	4	5:42:17;9:95:9;17:28:3;72:17:6	none_intransitive:4	عَن:4		ذ ك ر:1	4
ع ر ض	عرض	IV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	1	69:18:2	none_passive:1				1
ع ر ض	عرض	IV_PASS	obj=none_passive|prep=عَلَى|clause=no|cognate=no	5	11:18:10;40:46:2;42:45:3;46:20:3;46:34:3	none_passive:5	عَلَى:5		ن و ر:2;ر ب ب:1	4
ع ر ض	عرض	PV	obj=clitic|prep=عَلَى|clause=no|cognate=no	1	2:31:7	clitic:1	عَلَى:1		م ل ك:1	1
ع ر ض	عرض	PV	obj=explicit|prep=عَلَى|clause=no|cognate=no	1	33:72:2	explicit:1	عَلَى:1	أ م ن:1	س م و:1	1
ع ر ض	عرض	PV	obj=explicit|prep=لـ|clause=no|cognate=no	1	18:100:2	explicit:1	لـ:1	ج ه ن م:1	ك ف ر:1	1
ع ر ض	عرض	PV	obj=none_absolute|prep=بـ;مِن|clause=no|cognate=no	1	2:235:6	none_absolute:1	بـ:1;مِن:1		خ ط ب:1	1
ع ر ض	عرض	PV_PASS	obj=none_passive|prep=عَلَى;بـ|clause=no|cognate=no	1	38:31:2	none_passive:1	عَلَى:1;بـ:1		ع ش و:1	1
ع ر ض	عرض	PV_PASS	obj=none_passive|prep=عَلَى|clause=no|cognate=no	1	18:48:2	none_passive:1	عَلَى:1		ر ب ب:1	1
ع ر ف	اعترف	PV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	3	9:102:3;40:11:9;67:11:2	none_intransitive:3	بـ:3		ذ ن ب:3	3
ع ر ف	تعارف	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	10:45:11;49:13:16	none_intransitive:2				2
ع ر ف	عرف	IV	obj=clitic|prep=-|clause=no|cognate=no	2	12:62:10;27:93:9	clitic:2				2
ع ر ف	عرف	IV	obj=clitic|prep=بـ|clause=no|cognate=no	2	2:273:18;7:48:6	clitic:2	بـ:2		و س م:2	2
ع ر ف	عرف	IV	obj=clitic|prep=فِي|clause=no|cognate=no	1	47:30:13	clitic:1	فِي:1		ل ح ن:1	1
ع ر ف	عرف	IV	obj=clitic|prep=كـ|clause=no|cognate=no	2	2:146:4;6:20:4	clitic:2	كـ:2			2
ع ر ف	عرف	IV	obj=explicit|prep=-|clause=no|cognate=no	4	2:146:7;6:20:7;16:83:1;23:69:3	explicit:4		ب ن ي:2;ن ع م:1;ر س ل:1		4
ع ر ف	عرف	IV	obj=explicit|prep=بـ|clause=no|cognate=no	1	7:46:8	explicit:1	بـ:1	ك ل ل:1	و س م:1	1
ع ر ف	عرف	IV	obj=explicit|prep=فِي|clause=no|cognate=no	2	22:72:7;83:24:1	explicit:2	فِي:2	ن ك ر:1;ن ض ر:1	و ج ه:2	2
ع ر ف	عرف	IV	obj=none_passive|prep=بـ|clause=no|cognate=no	1	55:41:1	none_passive:1	بـ:1		و س م:1	1
ع ر ف	عرف	IV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	1	33:59:19	none_passive:1				1
ع ر ف	عرف	PV	obj=clitic|prep=-|clause=no|cognate=no	1	12:58:9	clitic:1				1
ع ر ف	عرف	PV	obj=clitic|prep=بـ|clause=no|cognate=no	1	47:30:8	clitic:1	بـ:1		و س م:1	1
ع ر ف	عرف	PV	obj=clitic|prep=لـ|clause=no|cognate=no	1	47:6:4	clitic:1	لـ:1			1
ع ر ف	عرف	PV	obj=explicit|prep=-|clause=no|cognate=no	2	2:89:23;66:3:17	explicit:2		ب ع ض:1		2
ع ر ف	عرف	PV	obj=explicit|prep=مِن|clause=no|cognate=no	1	5:83:14	explicit:1	مِن:1	م ن ن:1	ح ق ق:1	1
ع ر و	اعترا	PV	obj=clitic|prep=بـ|clause=no|cognate=no	1	11:54:4	clitic:1	بـ:1		س و أ:1	1
ع ر ي	عرى	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	20:118:8	none_intransitive:1				1
ع ز ب	عزب	IV	obj=none_intransitive|prep=عَن;فِي|clause=no|cognate=no	1	34:3:17	none_intransitive:1	عَن:1;فِي:1		ك ت ب:1	1
ع ز ب	عزب	IV	obj=none_intransitive|prep=عَن;مِن|clause=no|cognate=no	1	10:61:26	none_intransitive:1	عَن:1;مِن:1		ر ب ب:1;ث ق ل:1	1
ع ز ر	عزر	IV	obj=clitic|prep=-|clause=no|cognate=no	1	48:9:8	clitic:1				1
ع ز ر	عزر	PV	obj=clitic|prep=-|clause=no|cognate=no	2	5:12:32;7:157:44	clitic:2				2
ع ز ز	عز	CV	obj=clitic|prep=فِي|clause=no|cognate=no	1	38:23:16	clitic:1	فِي:1		خ ط ب:1	1
ع ز ز	عز	IV	obj=explicit|prep=-|clause=no|cognate=no	1	3:26:15	explicit:1		م ن ن:1		1
ع ز ز	عزز	PV	obj=none_absolute|prep=بـ|clause=no|cognate=no	1	36:14:8	none_absolute:1	بـ:1		ث ل ث:1	1
ع ز ل	اعتزل	CV	obj=clitic|prep=-|clause=no|cognate=no	1	44:21:7	clitic:1				1
ع ز ل	اعتزل	CV	obj=explicit|prep=فِي|clause=no|cognate=no	1	2:222:9	explicit:1	فِي:1	ن س و:1	ح ي ض:1	1
ع ز ل	اعتزل	PV	obj=both|prep=-|clause=no|cognate=no	2	18:16:3;19:49:3	both:2				2
ع ز ل	اعتزل	PV	obj=clitic|prep=-|clause=no|cognate=no	1	4:90:31	clitic:1				1
ع ز ل	عتزل	IV	obj=both|prep=-|clause=no|cognate=no	1	19:48:2	both:1				1
ع ز ل	عتزل	IV	obj=clitic|prep=-|clause=no|cognate=no	1	4:91:19	clitic:1				1
ع ز ل	عزل	PV	obj=explicit|prep=-|clause=no|cognate=no	1	33:51:14	explicit:1				1
ع ز م	عزم	IV	obj=explicit|prep=-|clause=yes|cognate=no	1	2:235:31	explicit:1		ع ق د:1		1
ع ز م	عزم	PV	obj=explicit|prep=-|clause=no|cognate=no	1	2:227:3	explicit:1		ط ل ق:1		1
ع ز م	عزم	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	3:159:33	none_absolute:1				1
ع ز م	عزم	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	47:21:7	none_intransitive:1				1
ع س ر	تعاسر	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	65:6:38	none_intransitive:1				1
ع س ع س	عسعس	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	81:17:4	none_intransitive:1				1
ع ش ر	عاشر	CV	obj=clitic|prep=بـ|clause=no|cognate=no	1	4:19:28	clitic:1	بـ:1		ع ر ف:1	1
ع ص ر	عصر	IV	obj=explicit|prep=-|clause=no|cognate=no	1	12:36:10	explicit:1		خ م ر:1		1
ع ص ر	عصر	IV	obj=none_absolute|prep=فِي|clause=no|cognate=no	1	12:49:12	none_absolute:1	فِي:1			1
ع ص م	استعصم	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	12:32:14	none_intransitive:1				1
ع ص م	اعتصم	CV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	4	3:103:2;4:146:7;4:175:8;22:78:45	none_intransitive:4	بـ:4		أ ل ه:2;ح ب ل:1	3
ع ص م	عتصم	IV	obj=none_intransitive|prep=بـ|clause=no|cognate=no	1	3:101:15	none_intransitive:1	بـ:1		أ ل ه:1	1
ع ص م	عصم	IV	obj=clitic|prep=مِن|clause=no|cognate=no	3	5:67:20;11:43:5;33:17:5	clitic:3	مِن:3		أ ن س:1;م و ه:1;أ ل ه:1	3
ع ص ي	عص	IV	obj=explicit|prep=-|clause=no|cognate=no	4	4:14:3;33:36:24;66:6:19;72:23:9	explicit:4		أ ل ه:4;ر س ل:2		4
ع ص ي	عص	PV	obj=clitic|prep=-|clause=no|cognate=no	2	26:216:3;71:21:5	clitic:2				2
ع ص ي	عص	PV	obj=explicit|prep=-|clause=no|cognate=no	4	2:61:75;4:42:6;11:59:9;69:10:2	explicit:4		ر س ل:3		4
ع ص ي	عص	PV	obj=none_absolute|prep=-|clause=no|cognate=no	2	3:112:43;5:78:16	none_absolute:2				2
ع ص ي	عصا	IV	obj=clitic|prep=-|clause=no|cognate=no	1	14:36:15	clitic:1				1
ع ص ي	عصى	PV	obj=explicit|prep=-|clause=no|cognate=no	2	20:121:17;73:16:2	explicit:2		ر ب ب:1;ر س ل:1		2
ع ص ي	عصى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	79:21:4	none_absolute:1				1
ع ص ي	عصي	IV	obj=clitic|prep=فِي|clause=no|cognate=no	1	60:12:37	clitic:1	فِي:1		ع ر ف:1	1
ع ص ي	عصي	IV	obj=explicit|prep=لـ|clause=no|cognate=no	1	18:69:9	explicit:1	لـ:1	أ م ر:1		1
ع ص ي	عصي	PV	obj=clitic|prep=-|clause=no|cognate=no	1	11:63:21	clitic:1				1
ع ص ي	عصي	PV	obj=explicit|prep=-|clause=no|cognate=no	4	6:15:5;10:15:37;20:93:4;39:13:5	explicit:4		ر ب ب:3;أ م ر:1		4
ع ص ي	عصي	PV	obj=none_absolute|prep=-|clause=no|cognate=no	3	2:93:19;4:46:12;10:91:4	none_absolute:3				3
ع ص ي	عصي	PV	obj=none_absolute|prep=مِن|clause=no|cognate=no	1	3:152:19	none_absolute:1	مِن:1		ب ع د:1	1
ع ض ض	عض	IV	obj=none_absolute|prep=عَلَى|clause=no|cognate=no	1	25:27:3	none_absolute:1	عَلَى:1		ي د ي:1	1
ع ض ض	عض	PV	obj=explicit|prep=عَلَى;مِن|clause=no|cognate=no	1	3:119:21	explicit:1	عَلَى:1;مِن:1	ن م ل:1	غ ي ظ:1	1
ع ض ل	عضل	IV	obj=both|prep=-|clause=yes|cognate=no	1	2:232:10	both:1				1
ع ض ل	عضل	IV	obj=clitic|prep=-|clause=no|cognate=no	1	4:19:14	clitic:1				1
ع ط ل	عطل	PV_PASS	obj=none_passive|prep=-|clause=no|cognate=no	1	81:4:4	none_passive:1				1
ع ط و	أعط	PV_PASS	obj=none_passive|prep=مِن|clause=no|cognate=no	1	9:58:9	none_passive:1	مِن:1			1
ع ط و	أعطى	PV	obj=both|prep=-|clause=no|cognate=no	1	20:50:4	both:1		ك ل ل:1;خ ل ق:1		1
ع ط و	أعطى	PV	obj=explicit|prep=-|clause=no|cognate=no	1	53:34:2	explicit:1		ق ل ل:1		1
ع ط و	أعطى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	92:5:4	none_absolute:1				1
ع ط و	أعطي	PV	obj=both|prep=-|clause=no|cognate=no	1	108:1:2	both:1		ك ث ر:1		1
ع ط و	تعاطى	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	54:29:5	none_absolute:1				1
ع ط و	عط	IV	obj=explicit|prep=عَن|clause=no|cognate=no	1	9:29:30	explicit:1	عَن:1	ج ز ي:1	ي د ي:1	1
ع ط و	عط	IV_PASS	obj=none_passive|prep=مِن|clause=no|cognate=no	1	9:58:15	none_passive:1	مِن:1			1
ع ط و	عطي	IV	obj=clitic|prep=-|clause=no|cognate=no	1	93:5:3	clitic:1				1
ع ظ م	عظم	IV	obj=explicit|prep=-|clause=no|cognate=no	2	22:30:4;22:32:4	explicit:2		ح ر م:1;ش ع ر:1		1
ع ظ م	عظم	IV	obj=explicit|prep=لـ|clause=no|cognate=no	1	65:5:14	explicit:1	لـ:1	أ ج ر:1		1
ع ف ف	ستعفف	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	3	4:6:31;24:33:3;24:60:22	none_intransitive:3				2
ع ف ف	يعف	IV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	1	42:34:7	none_intransitive:1	عَن:1		ك ث ر:1	1
ع ف و	عف	CV	obj=none_absolute|prep=-|clause=no|cognate=no	1	2:109:24	none_absolute:1				1
ع ف و	عف	CV	obj=none_absolute|prep=عَن|clause=no|cognate=no	1	2:286:45	none_absolute:1	عَن:1			1
ع ف و	عف	CV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	2	3:159:21;5:13:32	none_intransitive:2	عَن:2			2
ع ف و	عف	IV	obj=none_absolute|prep=-|clause=no|cognate=no	4	2:237:20;2:237:30;24:22:22;64:14:16	none_absolute:4				3
ع ف و	عف	IV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	2	4:149:7;9:66:8	none_intransitive:2	عَن:2		س و أ:1;ط و ف:1	2
ع ف و	عف	PV	obj=none_absolute|prep=عَن|clause=no|cognate=no	1	4:153:36	none_absolute:1	عَن:1			1
ع ف و	عف	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	7:95:7	none_intransitive:1				1
ع ف و	عفا	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	42:40:8	none_absolute:1				1
ع ف و	عفا	PV	obj=none_absolute|prep=عَن|clause=no|cognate=no	2	5:95:42;5:101:22	none_absolute:2	عَن:2			1
ع ف و	عفا	PV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	4	2:187:26;3:152:43;3:155:18;9:43:1	none_intransitive:4	عَن:4			3
ع ف و	عفو	IV	obj=none_absolute|prep=-|clause=no|cognate=no	1	2:237:22	none_absolute:1				1
ع ف و	عفو	IV	obj=none_absolute|prep=عَن|clause=no|cognate=no	2	42:25:9;42:30:12	none_absolute:2	عَن:2		س و أ:1;ك ث ر:1	1
ع ف و	عفو	IV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	2	4:99:6;5:15:16	none_intransitive:2	عَن:2		ك ث ر:1	2
ع ف و	عفو	PV	obj=none_intransitive|prep=عَن|clause=no|cognate=no	1	2:52:2	none_intransitive:1	عَن:1			1
ع ف و	عفي	PV_PASS	obj=none_passive|prep=لـ;مِن|clause=no|cognate=no	1	2:178:23	none_passive:1	لـ:1;مِن:1		أ خ و:1	1
ع ق ب	أعقب	PV	obj=both|prep=إِلَى|clause=no|cognate=no	1	9:77:2	both:1	إِلَى:1	ن ف ق:1	ي و م:1	1
ع ق ب	عاقب	CV	obj=none_absolute|prep=بـ|clause=no|cognate=no	1	16:126:5	none_absolute:1	بـ:1		م ث ل:1	1
ع ق ب	عاقب	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	16:126:3	none_absolute:1				1
ع ق ب	عاقب	PV	obj=none_absolute|prep=بـ|clause=no|cognate=no	1	22:60:4	none_absolute:1	بـ:1		م ث ل:1	1
ع ق ب	عاقب	PV	obj=none_intransitive|prep=-|clause=no|cognate=no	1	60:11:10	none_intransitive:1				1
ع ق ب	عقب	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	27:10:14;28:31:15	none_intransitive:2				2
ع ق ب	عوقب	PV_PASS	obj=none_passive|prep=بـ|clause=no|cognate=no	2	16:126:9;22:60:8	none_passive:2	بـ:2			2
ع ق د	عقد	PV	obj=explicit|prep=-|clause=no|cognate=no	2	4:33:13;5:89:13	explicit:2		ل ل ذ:1;ي م ن:1		2
ع ق ر	عقر	PV	obj=clitic|prep=-|clause=no|cognate=no	3	11:65:2;26:157:2;91:14:4	clitic:3				3
ع ق ر	عقر	PV	obj=explicit|prep=-|clause=no|cognate=no	1	7:77:2	explicit:1		ن و ق:1		1
ع ق ر	عقر	PV	obj=none_absolute|prep=-|clause=no|cognate=no	1	54:29:7	none_absolute:1				1
ع ق ل	عقل	IV	obj=clitic|prep=-|clause=no|cognate=no	1	29:43:9	clitic:1				1
ع ق ل	عقل	IV	obj=explicit|prep=-|clause=no|cognate=no	1	2:170:21	explicit:1		ش ي ء:1		1
ع ق ل	عقل	IV	obj=none_absolute|prep=-|clause=no|cognate=no	43	2:44:14;2:73:15;2:76:28;2:164:56;2:171:23;2:242:8;3:65:19;3:118:32;5:58:15;5:103:26	none_absolute:43				27
ع ق ل	عقل	IV	obj=none_absolute|prep=بـ|clause=no|cognate=no	1	22:46:11	none_absolute:1	بـ:1			1
ع ق ل	عقل	IV	obj=none_intransitive|prep=-|clause=no|cognate=no	2	11:51:15;39:43:15	none_intransitive:2				2
ع ق ل	عقل	PV	obj=clitic|prep=-|clause=no|cognate=no	1	2:75:19	clitic:1				1
ع ك ف	عكف	IV	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	1	7:138:11	none_intransitive:1	عَلَى:1		ص ن م:1	1
ع ل م	تعلم	IV	obj=explicit|prep=-|clause=no|cognate=no	1	2:102:66	explicit:1				1
