left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P31558	P38002	0.397995	0.313796	0.49278	0.509808	0.333333	0.666667	0.5	mutual_knn
P18787	P26057	0.397994	0.279466	0.504848	0.555373	0.4	0.666667	0.5	containment
P26330	P28219	0.397994	0.259552	0.475536	0.433291	0.714286	0.666667	0.5	mutual_knn
P38308	P40811	0.397994	0.295041	0.543998	0.548266	0.2	0.666667	0.5	mutual_knn
P12378	P15330	0.397993	0.303936	0.375384	0.548375	0.75	0.6	0.5	mutual_knn
P28092	P32154	0.397993	0.312318	0.506441	0.529225	0.272727	0.666667	0.5	mutual_knn
P21499	P22485	0.39799	0.244502	0.491697	0.458702	0.7	0.666667	0.5	mutual_knn
P22150	P22461	0.397989	0.252313	0.483132	0.439237	0.714286	0.666667	0.5	mutual_knn
P22759	P43028	0.397989	0.329606	0.506993	0.555524	0.166667	0.666667	0.5	containment
P29864	P32395	0.397988	0.276489	0.501231	0.552802	0.428571	0.666667	0.5	mutual_knn
P3607	P8540	0.397988	0.325561	0.389291	0.552331	0.6	0.8	0.75	containment
P15535	P5153	0.397986	0.34857	0.413402	0.58939	0.375	0.8	0.75	containment
P21100	P6505	0.397985	0.217229	0.374647	0.691059	1.0	0.666667	0.5	containment
P23889	P25917	0.397983	0.275888	0.494074	0.50908	0.5	0.666667	0.5	mutual_knn
P20310	P42009	0.39798	0.301056	0.401424	0.420062	0.8	0.666667	0.5	mutual_knn
P34895	P38453	0.39798	0.260069	0.498747	0.563869	0.5	0.666667	0.5	containment
P14561	P14873	0.397978	0.341416	0.423793	0.414683	0.545455	0.6	0.5	mutual_knn
P28326	P29823	0.397978	0.249545	0.484568	0.494176	0.666667	0.666667	0.5	mutual_knn
P24255	P25977	0.397977	0.262472	0.483679	0.505768	0.6	0.666667	0.5	mutual_knn
P15260	P16804	0.397973	0.347856	0.441913	0.504042	0.363636	0.6	0.5	mutual_knn
P25236	P25993	0.397971	0.254608	0.486245	0.532123	0.6	0.666667	0.5	mutual_knn
P10902	P20341	0.397965	0.309849	0.409591	0.382528	0.769231	0.75	0.666667	mutual_knn
P33681	P38163	0.397959	0.273061	0.483966	0.556937	0.5	0.666667	0.5	containment
P38502	P42576	0.397959	0.307644	0.487564	0.513716	0.375	0.666667	0.5	mutual_knn
P26359	P26383	0.397957	0.259791	0.485905	0.443178	0.666667	0.666667	0.5	mutual_knn
P18283	P3122	0.397954	0.356568	0.395831	0.40134	0.588235	1.0	1.0	mutual_knn
P10429	P17926	0.397952	0.333094	0.409999	0.409237	0.636364	0.75	0.666667	mutual_knn
P19895	P31832	0.397951	0.226802	0.377556	0.762453	0.875	0.666667	0.5	containment
P15339	P30077	0.39795	0.218973	0.402013	0.787074	0.8	0.666667	0.5	mutual_knn
P19802	P9523	0.39795	0.328878	0.441697	0.453611	0.5	0.75	0.666667	mutual_knn
P34883	P43849	0.39795	0.308675	0.518433	0.622106	0.153846	0.666667	0.5	mutual_knn
P36527	P39301	0.397947	0.302355	0.481891	0.557256	0.375	0.666667	0.5	containment
P26510	P36780	0.397946	0.299246	0.516057	0.576658	0.25	0.666667	0.5	containment
P35085	P41086	0.397946	0.264799	0.487397	0.481976	0.6	0.666667	0.5	mutual_knn
P0224	P6785	0.397944	0.224248	0.402539	0.561434	1.0	0.714286	0.5	containment
P23684	P29352	0.397943	0.261766	0.48924	0.489149	0.6	0.666667	0.5	mutual_knn
P24160	P25090	0.397943	0.251722	0.504398	0.481291	0.6	0.666667	0.5	mutual_knn
P41193	P43399	0.397943	0.293722	0.51342	0.527373	0.333333	0.666667	0.5	mutual_knn
P28253	P34580	0.39794	0.261713	0.472648	0.480758	0.666667	0.666667	0.5	mutual_knn
P24666	P26927	0.397938	0.258144	0.485	0.453565	0.666667	0.666667	0.5	mutual_knn
P35680	P36142	0.397937	0.303508	0.485587	0.485459	0.428571	0.666667	0.5	mutual_knn
P22975	P23323	0.397935	0.246392	0.506243	0.498735	0.6	0.666667	0.5	mutual_knn
P29018	P34725	0.397935	0.263363	0.495972	0.458309	0.6	0.666667	0.5	mutual_knn
P24555	P29250	0.397934	0.259597	0.486971	0.440088	0.666667	0.666667	0.5	mutual_knn
P25987	P28461	0.397932	0.237577	0.465242	0.5041	0.777778	0.666667	0.5	mutual_knn
P21253	P34889	0.397929	0.272252	0.381581	0.418618	1.0	0.666667	0.5	mutual_knn
P34117	P35051	0.397927	0.301919	0.493552	0.518206	0.375	0.666667	0.5	mutual_knn
P38749	P42697	0.397927	0.288438	0.515607	0.543345	0.333333	0.666667	0.5	mutual_knn
P19759	P23577	0.397926	0.136091	0.506449	0.79428	0.8	0.75	0.333333	mutual_knn
P15375	P21924	0.397925	0.323201	0.404704	0.394095	0.714286	0.75	0.666667	mutual_knn
P30366	P30983	0.397925	0.260748	0.48523	0.507581	0.6	0.666667	0.5	mutual_knn
P11214	P19945	0.397923	0.316384	0.418148	0.425316	0.666667	0.75	0.666667	mutual_knn
P17339	P25703	0.397923	0.226384	0.393025	0.709911	0.875	0.666667	0.5	mutual_knn
P29673	P33960	0.397922	0.248485	0.495679	0.526163	0.6	0.666667	0.5	mutual_knn
P10885	P14839	0.39792	0.270619	0.400499	0.536138	0.823529	0.6	0.5	mutual_knn
P40399	P41713	0.39792	0.280246	0.500785	0.590342	0.375	0.666667	0.5	containment
P14059	P19853	0.397919	0.333048	0.418475	0.400426	0.615385	0.75	0.666667	mutual_knn
P10737	P5648	0.397917	0.195806	0.447465	0.590741	0.941176	0.8	0.5	containment
P24864	P33148	0.397917	0.261007	0.501321	0.550019	0.5	0.666667	0.5	containment
P18881	P27280	0.397915	0.214758	0.406775	0.755689	0.833333	0.666667	0.5	containment
P20858	P43023	0.397914	0.26648	0.432629	0.80424	0.461538	0.666667	0.5	containment
P36368	P41811	0.397914	0.288981	0.515072	0.542641	0.333333	0.666667	0.5	mutual_knn
P11934	P2723	0.397909	0.253819	0.437542	0.583283	0.722222	0.833333	0.6	containment
P30408	P44885	0.397907	0.293732	0.527533	0.56091	0.25	0.666667	0.5	containment
P38367	P40429	0.397907	0.279805	0.522257	0.558713	0.333333	0.666667	0.5	mutual_knn
P34834	P40060	0.397906	0.249395	0.46701	0.472242	0.75	0.666667	0.5	mutual_knn
P41008	P44292	0.397906	0.329505	0.511599	0.505696	0.2	0.666667	0.5	mutual_knn
P23043	P26811	0.397905	0.253057	0.486664	0.536966	0.6	0.666667	0.5	mutual_knn
P37352	P41018	0.397903	0.29538	0.50453	0.550631	0.333333	0.666667	0.5	mutual_knn
P27360	P28158	0.397902	0.277959	0.530909	0.536694	0.333333	0.666667	0.5	mutual_knn
P30971	P37642	0.397902	0.311099	0.525761	0.572247	0.166667	0.666667	0.5	containment
P11296	P21627	0.397901	0.338938	0.430946	0.445477	0.5	0.75	0.666667	mutual_knn
P11962	P13936	0.3979	0.304419	0.383178	0.517992	0.75	0.6	0.5	mutual_knn
P24859	P25661	0.397899	0.249917	0.479494	0.476131	0.7	0.666667	0.5	mutual_knn
P16953	P17022	0.397898	0.343644	0.428156	0.434036	0.5	0.6	0.5	mutual_knn
P22563	P24002	0.397898	0.261212	0.484449	0.507954	0.6	0.666667	0.5	mutual_knn
P13730	P6397	0.397897	0.19187	0.439119	0.637462	0.941176	0.8	0.5	containment
P23367	P29548	0.397896	0.268303	0.509507	0.488324	0.5	0.666667	0.5	mutual_knn
P25772	P35226	0.397896	0.290379	0.527505	0.60376	0.222222	0.666667	0.5	containment
P36497	P41321	0.397896	0.268701	0.452274	0.472554	0.714286	0.666667	0.5	mutual_knn
P32651	P40247	0.397894	0.28271	0.468281	0.467757	0.6	0.666667	0.5	mutual_knn
P18881	P25168	0.397893	0.213612	0.408188	0.755689	0.833333	0.666667	0.5	mutual_knn
P37930	P43477	0.397893	0.276621	0.47262	0.479973	0.6	0.666667	0.5	mutual_knn
P18069	P42705	0.39789	0.281917	0.391681	0.783834	0.555556	0.666667	0.5	containment
P13618	P15656	0.397889	0.286242	0.407634	0.430746	0.833333	0.6	0.5	mutual_knn
P42351	P44515	0.397886	0.289997	0.492552	0.574943	0.375	0.666667	0.5	containment
P10502	P18141	0.397882	0.352329	0.424826	0.451897	0.454545	0.75	0.666667	mutual_knn
P16672	P42612	0.397879	0.21244	0.370063	0.727584	1.0	0.666667	0.5	containment
P26730	P26980	0.397878	0.239072	0.473497	0.467942	0.777778	0.666667	0.5	mutual_knn
P19272	P35783	0.397877	0.224029	0.389222	0.751216	0.857143	0.666667	0.5	containment
P22198	P36853	0.397877	0.235734	0.385453	0.768881	0.8	0.666667	0.5	containment
P24939	P25657	0.397875	0.27058	0.492341	0.437951	0.6	0.666667	0.5	mutual_knn
P34974	P36947	0.397875	0.301592	0.4969	0.453864	0.428571	0.666667	0.5	mutual_knn
P36368	P39495	0.397875	0.288981	0.508884	0.563905	0.333333	0.666667	0.5	mutual_knn
P19849	P25091	0.397874	0.273074	0.501544	0.565931	0.428571	0.666667	0.5	containment
P29945	P41414	0.397874	0.278918	0.462308	0.505531	0.6	0.666667	0.5	mutual_knn
P8700	P8772	0.397874	0.334977	0.408298	0.375628	0.666667	0.571429	0.5	mutual_knn
P19572	P38679	0.397872	0.221127	0.359413	0.725699	1.0	0.666667	0.5	containment
P44143	P45350	0.397872	0.302146	0.51193	0.57731	0.25	0.666667	0.5	containment
P13111	P17156	0.397871	0.285067	0.402097	0.355238	0.933333	0.6	0.5	mutual_knn
P22846	P23177	0.397871	0.24019	0.465609	0.434894	0.833333	0.666667	0.5	mutual_knn
P17239	P32721	0.397869	0.266476	0.387678	0.797678	0.625	0.666667	0.5	containment
P34895	P37350	0.397868	0.262736	0.494288	0.56636	0.5	0.666667	0.5	containment
P22697	P22787	0.397867	0.25261	0.49243	0.493418	0.625	0.666667	0.5	mutual_knn
P16675	P16827	0.397866	0.301661	0.423211	0.389944	0.75	0.6	0.5	mutual_knn
P26550	P27592	0.397866	0.261007	0.501355	0.503938	0.545455	0.666667	0.5	mutual_knn
P32637	P39829	0.397865	0.315312	0.50772	0.560505	0.222222	0.666667	0.5	containment
P25224	P32395	0.397862	0.284449	0.504872	0.556554	0.375	0.666667	0.5	mutual_knn
P27069	P38163	0.397861	0.27157	0.485603	0.556937	0.5	0.666667	0.5	containment
P29834	P39183	0.397861	0.267008	0.477531	0.505718	0.6	0.666667	0.5	mutual_knn
P24276	P31668	0.397859	0.28003	0.500394	0.592079	0.375	0.666667	0.5	containment
P26102	P32895	0.397859	0.262717	0.487767	0.489173	0.6	0.666667	0.5	mutual_knn
P29901	P35469	0.397856	0.286164	0.509339	0.533132	0.375	0.666667	0.5	mutual_knn
P18866	P23034	0.397855	0.209682	0.419475	0.733486	0.833333	0.666667	0.5	mutual_knn
P18048	P24706	0.397852	0.265747	0.411915	0.7955	0.545455	0.666667	0.5	containment
P26261	P31767	0.397852	0.257414	0.506215	0.47698	0.571429	0.666667	0.5	mutual_knn
P0138	P5219	0.39785	0.228668	0.397911	0.55681	1.0	0.714286	0.5	containment
P15544	P16495	0.39785	0.306544	0.427774	0.435182	0.666667	0.6	0.5	mutual_knn
P26811	P34728	0.39785	0.248424	0.486664	0.557265	0.6	0.666667	0.5	containment
P13324	P14325	0.397849	0.275858	0.380554	0.516304	0.888889	0.6	0.5	mutual_knn
P20131	P25216	0.397849	0.219503	0.400689	0.78832	0.8	0.666667	0.5	containment
P22500	P27437	0.397849	0.266146	0.503555	0.589819	0.428571	0.666667	0.5	containment
P28271	P32398	0.397845	0.275679	0.50808	0.559618	0.4	0.666667	0.5	containment
P28918	P42378	0.397845	0.307096	0.506332	0.574352	0.25	0.666667	0.5	containment
P14511	P14817	0.397843	0.360145	0.429844	0.424758	0.428571	0.6	0.5	mutual_knn
P23843	P24376	0.397842	0.252306	0.504104	0.478679	0.6	0.666667	0.5	mutual_knn
P3304	P9890	0.397839	0.265583	0.326633	0.640052	1.0	0.666667	0.6	containment
P33728	P36584	0.397836	0.286956	0.518695	0.538286	0.333333	0.666667	0.5	mutual_knn
P41638	P43633	0.397834	0.299362	0.51441	0.497443	0.333333	0.666667	0.5	mutual_knn
P20545	P28058	0.397833	0.313058	0.387758	0.394229	0.818182	0.666667	0.5	mutual_knn
P25058	P31508	0.397833	0.259156	0.506777	0.538406	0.5	0.666667	0.5	mutual_knn
P10238	P23304	0.397832	0.302761	0.50425	0.551026	0.3	0.666667	0.5	containment
P26881	P36546	0.397832	0.281761	0.50207	0.553153	0.4	0.666667	0.5	containment
P18668	P18769	0.397831	0.298129	0.452272	0.482351	0.571429	0.6	0.5	mutual_knn
P23020	P23029	0.397828	0.243572	0.493668	0.487701	0.666667	0.666667	0.5	mutual_knn
P17814	P18204	0.397825	0.174113	0.341354	1.0	1.0	0.5	0.333333	mutual_knn
P38743	P45082	0.397822	0.282582	0.468076	0.468331	0.6	0.666667	0.5	mutual_knn
P37787	P39994	0.397819	0.311177	0.49084	0.484956	0.375	0.666667	0.5	mutual_knn
P29642	P35178	0.397818	0.279524	0.475631	0.455616	0.6	0.666667	0.5	mutual_knn
P24300	P25029	0.397815	0.252155	0.504471	0.477808	0.6	0.666667	0.5	mutual_knn
P17131	P8689	0.397814	0.222296	0.390983	0.734365	0.875	0.666667	0.5	containment
P33136	P37651	0.397814	0.249718	0.476443	0.436862	0.75	0.666667	0.5	mutual_knn
P17190	P22516	0.39781	0.212778	0.394462	0.711414	0.928571	0.666667	0.5	containment
P13756	P14854	0.397809	0.310485	0.435243	0.442177	0.615385	0.6	0.5	mutual_knn
P15785	P22262	0.397809	0.240496	0.43017	0.790266	0.6	0.666667	0.5	containment
P24225	P25656	0.397809	0.268537	0.4845	0.473919	0.6	0.666667	0.5	mutual_knn
P22689	P23533	0.397808	0.277295	0.488882	0.59059	0.428571	0.666667	0.5	containment
P28696	P32805	0.397807	0.272014	0.507894	0.531936	0.444444	0.666667	0.5	mutual_knn
P12001	P19342	0.397806	0.323915	0.441879	0.473868	0.5	0.75	0.666667	mutual_knn
P27230	P31051	0.397805	0.253245	0.471969	0.472273	0.714286	0.666667	0.5	mutual_knn
P12011	P15582	0.397803	0.33446	0.425771	0.38276	0.6	0.75	0.666667	mutual_knn
P20830	P30322	0.397803	0.209653	0.372996	0.729107	1.0	0.666667	0.5	containment
P22020	P23293	0.397803	0.260524	0.492546	0.510327	0.571429	0.666667	0.5	mutual_knn
P15354	P16462	0.397797	0.346008	0.432853	0.360489	0.545455	0.6	0.5	mutual_knn
P16510	P17442	0.397796	0.338521	0.450242	0.450193	0.428571	0.6	0.5	mutual_knn
P17697	P23275	0.397796	0.189538	0.38381	0.781708	1.0	0.666667	0.5	mutual_knn
P18045	P33535	0.397796	0.225171	0.393393	0.775322	0.8125	0.666667	0.5	containment
P24650	P29802	0.397796	0.259233	0.500692	0.458993	0.6	0.666667	0.5	mutual_knn
P15162	P15362	0.397794	0.29244	0.419368	0.444173	0.75	0.6	0.5	mutual_knn
P22569	P23606	0.397794	0.241223	0.502214	0.563261	0.571429	0.666667	0.5	containment
P20171	P31198	0.397792	0.249537	0.389448	0.791936	0.7	0.666667	0.5	containment
P22399	P22530	0.397791	0.253284	0.496819	0.474269	0.625	0.666667	0.5	mutual_knn
P23251	P25303	0.397791	0.261043	0.499783	0.45398	0.6	0.666667	0.5	mutual_knn
P22933	P23219	0.39779	0.256314	0.498081	0.481203	0.6	0.666667	0.5	mutual_knn
P20070	P27966	0.397789	0.220957	0.407187	0.725097	0.833333	0.666667	0.5	containment
P0506	P22582	0.397785	0.211727	0.367497	0.738835	1.0	0.666667	0.5	containment
P33983	P42703	0.397784	0.289889	0.50938	0.557177	0.333333	0.666667	0.5	containment
P40853	P44532	0.397783	0.30633	0.485471	0.525193	0.375	0.666667	0.5	mutual_knn
P22805	P29556	0.397781	0.27058	0.492174	0.437589	0.6	0.666667	0.5	mutual_knn
P0379	P5530	0.397779	0.2221	0.400167	0.577754	1.0	0.833333	0.6	containment
P39783	P40854	0.397779	0.264137	0.478862	0.513155	0.6	0.666667	0.5	mutual_knn
P13149	P15185	0.397778	0.294391	0.365901	0.539031	0.833333	0.6	0.5	mutual_knn
P22793	P9709	0.397778	0.23913	0.390003	0.758904	0.777778	0.666667	0.5	containment
P10153	P5126	0.397776	0.327743	0.39965	0.604144	0.5	0.8	0.75	containment
P13656	P15919	0.397773	0.319198	0.428129	0.442886	0.6	0.6	0.5	mutual_knn
P26515	P33744	0.397773	0.251389	0.451506	0.432871	0.833333	0.666667	0.5	mutual_knn
P33436	P39068	0.397773	0.256906	0.490934	0.531959	0.571429	0.666667	0.5	mutual_knn
P25053	P25225	0.39777	0.245159	0.507249	0.499112	0.6	0.666667	0.5	mutual_knn
P22269	P27299	0.397769	0.267061	0.486091	0.474596	0.6	0.666667	0.5	mutual_knn
P31513	P35424	0.397765	0.292136	0.544179	0.50841	0.25	0.666667	0.5	mutual_knn
P31916	P34231	0.397762	0.25849	0.480049	0.534239	0.6	0.666667	0.5	mutual_knn
P11195	P21904	0.397758	0.336123	0.437612	0.433382	0.5	0.75	0.666667	mutual_knn
P28559	P35697	0.397758	0.261468	0.475401	0.512064	0.625	0.666667	0.5	mutual_knn
P12007	P15090	0.397757	0.366736	0.455577	0.482739	0.25	0.666667	0.6	mutual_knn
P27179	P34634	0.397756	0.24333	0.4853	0.51736	0.666667	0.666667	0.5	mutual_knn
P13064	P6691	0.397754	0.262049	0.340277	0.698262	0.909091	0.666667	0.6	containment
P20045	P22492	0.397754	0.226963	0.45621	0.442807	0.916667	0.666667	0.5	mutual_knn
P16103	P33012	0.39775	0.261121	0.343488	0.600247	1.0	0.666667	0.5	containment
P43619	P44350	0.39775	0.307517	0.528196	0.522766	0.222222	0.666667	0.5	mutual_knn
P18997	P21617	0.397749	0.171185	0.344903	1.0	1.0	0.5	0.333333	mutual_knn
P29074	P31550	0.397748	0.277297	0.504833	0.562724	0.4	0.666667	0.5	containment
P11182	P12656	0.397745	0.32994	0.413698	0.419776	0.625	0.6	0.5	mutual_knn
P28873	P30255	0.397745	0.276575	0.494272	0.574335	0.428571	0.666667	0.5	containment
P18045	P39187	0.397744	0.225171	0.395043	0.769021	0.8125	0.666667	0.5	containment
P20205	P32717	0.397743	0.2179	0.405835	0.74313	0.833333	0.666667	0.5	containment
P21890	P43183	0.397743	0.302674	0.419277	0.370145	0.777778	0.666667	0.5	mutual_knn
P28314	P28830	0.397741	0.257818	0.492334	0.494057	0.6	0.666667	0.5	mutual_knn
P27660	P30830	0.39774	0.264017	0.500666	0.536988	0.5	0.666667	0.5	mutual_knn
P11194	P4803	0.397739	0.278717	0.345425	0.668015	0.846154	0.666667	0.6	containment
P23251	P23796	0.397739	0.258358	0.504547	0.448856	0.6	0.666667	0.5	mutual_knn
P44771	P45159	0.397736	0.291771	0.521444	0.506006	0.333333	0.666667	0.5	mutual_knn
P13287	P2503	0.397735	0.263772	0.461466	0.63678	0.538462	0.833333	0.6	containment
P20647	P37194	0.397732	0.30463	0.392281	0.376357	0.857143	0.666667	0.5	mutual_knn
P18367	P40069	0.397729	0.250043	0.404174	0.770823	0.666667	0.666667	0.5	containment
P12752	P15140	0.397724	0.318393	0.410722	0.440275	0.666667	0.6	0.5	mutual_knn
P14421	P22029	0.397721	0.150587	0.487879	0.814218	0.777778	0.75	0.333333	mutual_knn
P31423	P35175	0.39772	0.298567	0.511308	0.55836	0.285714	0.666667	0.5	mutual_knn
P26131	P27041	0.397717	0.263376	0.49041	0.475543	0.6	0.666667	0.5	mutual_knn
P24561	P37810	0.397716	0.280761	0.505117	0.570823	0.375	0.666667	0.5	containment
P35833	P39191	0.397715	0.261397	0.503233	0.439542	0.6	0.666667	0.5	mutual_knn
P18210	P32362	0.397712	0.240737	0.375044	0.724001	0.857143	0.666667	0.5	containment
P34834	P40139	0.397709	0.255617	0.460168	0.466221	0.75	0.666667	0.5	mutual_knn
P13191	P5757	0.397707	0.298993	0.36562	0.659628	0.692308	0.666667	0.6	containment
P2898	P7972	0.397705	0.351951	0.402578	0.555673	0.428571	0.714286	0.666667	containment
P30903	P33011	0.397705	0.258443	0.49416	0.484499	0.6	0.666667	0.5	mutual_knn
P18416	P33757	0.397703	0.259479	0.392167	0.436791	1.0	0.666667	0.5	mutual_knn
P17421	P28574	0.397702	0.218587	0.408873	0.762318	0.8	0.666667	0.5	containment
P29571	P29624	0.3977	0.276217	0.494219	0.575681	0.428571	0.666667	0.5	containment
P13251	P14547	0.397699	0.350422	0.416538	0.396751	0.545455	0.6	0.5	mutual_knn
P26492	P26748	0.397698	0.261711	0.486278	0.430646	0.666667	0.666667	0.5	mutual_knn
P15427	P16934	0.397697	0.330589	0.42579	0.415722	0.583333	0.6	0.5	mutual_knn
P18360	P34846	0.397695	0.215001	0.405167	0.758024	0.833333	0.666667	0.5	containment
P21569	P24104	0.397695	0.218941	0.405142	0.773716	0.8	0.666667	0.5	mutual_knn
P15675	P16776	0.397694	0.320673	0.432692	0.419491	0.6	0.6	0.5	mutual_knn
P12236	P21695	0.397692	0.351918	0.44875	0.489326	0.333333	0.75	0.666667	mutual_knn
P27928	P43399	0.397689	0.302877	0.50927	0.498163	0.333333	0.666667	0.5	mutual_knn
P22547	P5466	0.397688	0.209006	0.373395	0.729468	1.0	0.666667	0.5	containment
P28543	P41451	0.397681	0.264938	0.47445	0.552589	0.571429	0.666667	0.5	containment
P42899	P42987	0.39768	0.299395	0.508299	0.517145	0.333333	0.666667	0.5	mutual_knn
P18709	P33189	0.397678	0.330422	0.398818	0.366744	0.727273	0.666667	0.5	mutual_knn
P37553	P41595	0.397678	0.301444	0.527547	0.551647	0.222222	0.666667	0.5	mutual_knn
P14991	P15260	0.397677	0.316901	0.441717	0.389322	0.615385	0.6	0.5	mutual_knn
P25772	P30035	0.397677	0.292747	0.523837	0.60376	0.222222	0.666667	0.5	containment
P27147	P35751	0.397677	0.256572	0.487304	0.516636	0.6	0.666667	0.5	mutual_knn
P29835	P35313	0.397677	0.294705	0.53205	0.557652	0.230769	0.666667	0.5	containment
P39075	P40531	0.397674	0.266857	0.477485	0.504683	0.6	0.666667	0.5	mutual_knn
P31618	P43143	0.397669	0.27016	0.498556	0.554486	0.461538	0.666667	0.5	mutual_knn
P22235	P45451	0.397665	0.27128	0.420861	0.782879	0.5	0.666667	0.5	containment
P23029	P23754	0.397664	0.245511	0.487137	0.500194	0.666667	0.666667	0.5	mutual_knn
P10944	P8198	0.397663	0.330043	0.408182	0.562797	0.5	0.666667	0.6	containment
P15654	P15766	0.397663	0.301217	0.430017	0.416099	0.7	0.6	0.5	mutual_knn
P25771	P30145	0.397663	0.259855	0.500272	0.484901	0.571429	0.666667	0.5	mutual_knn
P19218	P30126	0.397662	0.222155	0.38415	0.723304	0.909091	0.666667	0.5	containment
P20038	P27632	0.397662	0.215023	0.384335	0.763848	0.9	0.666667	0.5	containment
P26440	P37779	0.397662	0.278393	0.505827	0.553456	0.4	0.666667	0.5	containment
P27791	P31996	0.397662	0.253532	0.493015	0.485174	0.625	0.666667	0.5	mutual_knn
P11289	P8738	0.39766	0.317642	0.389471	0.568675	0.615385	0.666667	0.6	containment
P16688	P17254	0.397658	0.32807	0.425727	0.438792	0.571429	0.6	0.5	mutual_knn
P25487	P26590	0.397657	0.266015	0.51418	0.551302	0.428571	0.666667	0.5	containment
P1545	P22647	0.397656	0.223742	0.402626	0.782753	0.777778	0.666667	0.5	containment
P18148	P9854	0.397654	0.334001	0.44149	0.428327	0.5	0.75	0.666667	mutual_knn
P19469	P27991	0.397653	0.219709	0.41343	0.740835	0.8	0.666667	0.5	mutual_knn
P13329	P16140	0.397651	0.303352	0.420127	0.413708	0.727273	0.6	0.5	mutual_knn
P25599	P32049	0.397651	0.248689	0.472231	0.537939	0.666667	0.666667	0.5	mutual_knn
P37510	P42422	0.397648	0.278406	0.467572	0.487149	0.6	0.666667	0.5	mutual_knn
P16753	P9568	0.397642	0.327553	0.428521	0.419275	0.583333	0.75	0.666667	mutual_knn
P35507	P39623	0.397639	0.304152	0.480095	0.552371	0.375	0.666667	0.5	containment
P35999	P38816	0.397639	0.319499	0.523526	0.572971	0.133333	0.666667	0.5	containment
P16723	P40846	0.397637	0.331521	0.42093	0.41127	0.6	0.666667	0.5	mutual_knn
P21559	P27449	0.397636	0.227102	0.44101	0.774505	0.636364	0.666667	0.5	mutual_knn
P22497	P23478	0.397634	0.229798	0.467277	0.473447	0.833333	0.666667	0.5	mutual_knn
P17006	P24404	0.397627	0.206421	0.378171	0.723775	1.0	0.666667	0.5	containment
P28516	P29548	0.397627	0.256985	0.491564	0.499356	0.6	0.666667	0.5	mutual_knn
P11284	P3805	0.397623	0.273931	0.338909	0.557361	1.0	0.666667	0.6	containment
P15326	P15951	0.397622	0.306602	0.42949	0.426625	0.666667	0.6	0.5	mutual_knn
P22221	P26358	0.397622	0.256157	0.482028	0.511413	0.625	0.666667	0.5	mutual_knn
P15951	P7343	0.397621	0.203678	0.450629	0.582454	0.9	0.8	0.5	containment
P34848	P44923	0.397621	0.281879	0.477429	0.465329	0.571429	0.666667	0.5	mutual_knn
P10433	P14426	0.397616	0.275101	0.401872	0.545941	0.785714	0.6	0.5	mutual_knn
